date,open,high,low,close,volume
2021-03-19 00:00:00+05:30,363.95,372.9,357.25,371.15,60303207
2021-03-18 00:00:00+05:30,371.5,375.0,361.1,367.1,39401234
2021-03-17 00:00:00+05:30,378.2,379.65,366.05,368.15,33118275
2021-03-16 00:00:00+05:30,385.6,387.85,376.1,378.55,38172526
2021-03-15 00:00:00+05:30,382.5,386.0,369.35,383.9,42709470
2021-03-12 00:00:00+05:30,391.7,393.2,377.5,381.1,35313894
2021-03-10 00:00:00+05:30,391.1,393.0,385.7,387.7,22652590
2021-03-09 00:00:00+05:30,393.45,394.9,382.25,387.6,28032952
2021-03-08 00:00:00+05:30,388.45,393.4,386.05,389.6,39140193
2021-03-05 00:00:00+05:30,395.0,395.0,378.1,383.65,72179228
2021-03-04 00:00:00+05:30,398.7,403.5,394.45,395.65,43594168
2021-03-03 00:00:00+05:30,396.5,408.9,396.0,405.05,46249221
2021-03-02 00:00:00+05:30,395.0,399.55,390.55,394.2,30529911
2021-03-01 00:00:00+05:30,395.1,397.7,391.0,394.95,29671146
2021-02-26 00:00:00+05:30,399.5,401.0,387.0,390.15,64399738
2021-02-25 00:00:00+05:30,411.0,414.9,406.55,407.4,46975676
2021-02-24 00:00:00+05:30,397.3,410.5,396.3,406.25,38834649
2021-02-23 00:00:00+05:30,392.0,399.7,389.0,395.6,45455812
2021-02-22 00:00:00+05:30,400.6,401.0,385.65,389.5,52517406
2021-02-19 00:00:00+05:30,415.0,415.0,395.0,399.55,66142263
2021-02-18 00:00:00+05:30,425.05,427.7,413.7,415.2,67136110
2021-02-17 00:00:00+05:30,403.0,414.85,400.15,413.25,74149771
2021-02-16 00:00:00+05:30,412.0,415.75,400.3,402.9,80349333
2021-02-15 00:00:00+05:30,397.5,409.45,395.7,406.95,56601530
2021-02-12 00:00:00+05:30,391.0,399.35,385.55,393.15,53579402
2021-02-11 00:00:00+05:30,391.8,396.95,388.25,390.15,36380657
2021-02-10 00:00:00+05:30,394.05,397.9,388.0,392.25,54155498
2021-02-09 00:00:00+05:30,396.75,403.5,389.0,394.8,63858307
2021-02-08 00:00:00+05:30,398.0,407.8,394.75,397.05,79376923
2021-02-05 00:00:00+05:30,387.0,408.35,385.15,393.1,214936765
2021-02-04 00:00:00+05:30,334.4,358.0,331.1,355.1,145184694
2021-02-03 00:00:00+05:30,333.75,339.9,325.8,335.95,66391931
2021-02-02 00:00:00+05:30,315.0,337.4,315.0,333.1,121247160
2021-02-01 00:00:00+05:30,285.1,313.9,282.75,310.7,103360438
2021-01-29 00:00:00+05:30,285.6,290.65,279.1,282.1,42278839
2021-01-28 00:00:00+05:30,271.9,283.35,269.5,282.35,48699256
2021-01-27 00:00:00+05:30,280.2,284.85,272.7,275.65,39200557
2021-01-25 00:00:00+05:30,284.5,288.0,277.05,280.95,34022210
2021-01-22 00:00:00+05:30,295.5,298.0,282.4,283.7,44435474
2021-01-21 00:00:00+05:30,304.0,305.15,291.5,294.85,29969313
2021-01-20 00:00:00+05:30,298.8,304.7,296.85,302.55,33742642
2021-01-19 00:00:00+05:30,297.65,302.5,296.4,298.6,35792644
2021-01-18 00:00:00+05:30,303.5,308.65,292.2,294.45,54961153
2021-01-15 00:00:00+05:30,306.8,310.9,301.3,303.85,35290556
2021-01-14 00:00:00+05:30,306.7,309.25,303.8,307.25,40109594
2021-01-13 00:00:00+05:30,296.0,308.0,294.5,305.95,78034626
2021-01-12 00:00:00+05:30,280.0,293.85,277.9,292.5,44297198
2021-01-11 00:00:00+05:30,288.0,288.2,279.6,282.5,29700477
2021-01-08 00:00:00+05:30,290.1,291.4,285.2,286.0,32543357
2021-01-07 00:00:00+05:30,289.0,291.8,287.0,287.7,30527706
2021-01-06 00:00:00+05:30,283.0,289.15,281.4,285.05,40749212
2021-01-05 00:00:00+05:30,278.05,282.45,277.0,281.4,27384904
2021-01-04 00:00:00+05:30,281.85,283.9,277.75,281.05,31444939
2021-01-01 00:00:00+05:30,274.9,280.0,274.4,279.4,24520374
2020-12-31 00:00:00+05:30,275.0,277.25,272.6,274.95,29461177
2020-12-30 00:00:00+05:30,278.0,278.7,272.5,276.9,30960880
2020-12-29 00:00:00+05:30,276.3,279.9,274.7,277.9,45017773
2020-12-28 00:00:00+05:30,268.75,276.0,268.0,275.2,36857388
2020-12-24 00:00:00+05:30,265.0,268.85,264.65,266.85,28577746
2020-12-23 00:00:00+05:30,256.95,263.9,255.6,263.0,29056404
2020-12-22 00:00:00+05:30,254.8,258.7,248.25,257.45,51189571
2020-12-21 00:00:00+05:30,268.45,269.0,251.05,254.7,55160758
2020-12-18 00:00:00+05:30,267.7,271.95,265.0,271.45,29816205
2020-12-17 00:00:00+05:30,270.0,272.15,266.7,267.7,25904699
2020-12-16 00:00:00+05:30,272.8,273.65,268.5,269.4,24844177
2020-12-15 00:00:00+05:30,274.05,274.05,268.15,270.65,34890948
2020-12-14 00:00:00+05:30,274.0,276.15,272.35,274.2,31946501
2020-12-11 00:00:00+05:30,270.05,276.25,270.05,272.45,50255223
2020-12-10 00:00:00+05:30,269.0,271.0,265.55,269.55,38676657
2020-12-09 00:00:00+05:30,272.1,274.9,269.2,270.35,48495641
2020-12-08 00:00:00+05:30,270.95,273.7,265.25,271.9,65617502
2020-12-07 00:00:00+05:30,263.8,271.45,263.0,269.6,76053084
2020-12-04 00:00:00+05:30,257.0,264.35,253.55,263.5,79252024
2020-12-03 00:00:00+05:30,249.3,259.0,248.0,256.3,79266442
2020-12-02 00:00:00+05:30,248.35,250.85,244.1,246.95,56723083
2020-12-01 00:00:00+05:30,245.0,248.95,244.25,248.05,37003272
2020-11-27 00:00:00+05:30,245.45,246.25,242.05,244.25,54355703
2020-11-26 00:00:00+05:30,244.0,246.25,240.15,245.45,64248318
2020-11-25 00:00:00+05:30,245.45,249.9,241.6,243.0,74767232
2020-11-24 00:00:00+05:30,240.5,245.0,239.5,243.85,47636611
2020-11-23 00:00:00+05:30,243.5,246.15,238.1,238.7,57538324
2020-11-20 00:00:00+05:30,241.5,245.4,233.95,242.75,84411129
2020-11-19 00:00:00+05:30,248.0,251.8,239.0,239.75,82284278
2020-11-18 00:00:00+05:30,239.4,253.0,237.9,252.0,104514060
2020-11-17 00:00:00+05:30,231.85,241.6,231.0,240.2,80501583
2020-11-13 00:00:00+05:30,225.0,230.65,220.1,229.45,70676525
2020-11-12 00:00:00+05:30,233.2,233.35,225.65,226.8,58859905
2020-11-11 00:00:00+05:30,232.75,239.35,227.75,234.2,107094861
2020-11-10 00:00:00+05:30,223.1,235.0,223.0,231.7,135294550
2020-11-09 00:00:00+05:30,222.5,222.65,217.05,219.5,60359458
2020-11-06 00:00:00+05:30,219.0,221.85,217.05,219.2,73147085
2020-11-05 00:00:00+05:30,216.0,221.0,214.75,218.65,138023646
2020-11-04 00:00:00+05:30,203.5,209.0,198.05,207.0,117577856
2020-11-03 00:00:00+05:30,198.0,205.8,197.6,204.75,69890201
2020-11-02 00:00:00+05:30,192.2,197.25,190.05,196.05,52600119
2020-10-30 00:00:00+05:30,189.35,192.0,186.15,189.25,41520135
2020-10-29 00:00:00+05:30,189.35,190.7,185.9,188.7,44823105
2020-10-28 00:00:00+05:30,195.0,195.0,189.05,190.45,46462213
2020-10-27 00:00:00+05:30,197.25,197.55,192.25,194.65,37802664
2020-10-26 00:00:00+05:30,202.7,204.0,195.6,196.7,45471498
2020-10-23 00:00:00+05:30,204.0,205.6,201.55,202.8,32708098
2020-10-22 00:00:00+05:30,201.9,204.6,201.1,203.3,33721761
2020-10-21 00:00:00+05:30,204.7,207.3,198.85,203.75,54516482
2020-10-20 00:00:00+05:30,201.0,204.35,200.7,203.05,39317197
2020-10-19 00:00:00+05:30,196.2,204.6,196.05,204.0,60223657
2020-10-16 00:00:00+05:30,194.0,196.75,191.6,195.95,36894938
2020-10-15 00:00:00+05:30,201.0,202.5,192.0,192.85,49184944
2020-10-14 00:00:00+05:30,194.05,200.9,193.05,200.05,40550062
2020-10-13 00:00:00+05:30,198.65,200.0,195.1,195.7,34949604
2020-10-12 00:00:00+05:30,199.7,205.95,197.25,198.7,69125880
2020-10-09 00:00:00+05:30,192.0,198.8,190.55,198.3,64908374
2020-10-08 00:00:00+05:30,191.35,195.8,190.55,191.5,43351954
2020-10-07 00:00:00+05:30,192.55,193.15,189.1,190.7,34578821
2020-10-06 00:00:00+05:30,191.1,192.1,188.3,191.6,31098807
2020-10-05 00:00:00+05:30,192.0,193.8,187.05,188.75,41694812
2020-10-01 00:00:00+05:30,187.0,191.2,186.9,190.3,43589041
2020-09-30 00:00:00+05:30,185.05,186.8,182.4,185.4,37642302
2020-09-29 00:00:00+05:30,188.5,188.95,183.25,185.05,35688939
2020-09-28 00:00:00+05:30,184.0,188.15,183.35,187.25,41921659
2020-09-25 00:00:00+05:30,179.0,182.75,176.15,182.2,46550618
2020-09-24 00:00:00+05:30,181.1,181.8,175.5,176.35,46115352
2020-09-23 00:00:00+05:30,188.15,188.95,181.0,183.8,44321881
2020-09-22 00:00:00+05:30,186.15,188.3,181.15,186.2,51216440
2020-09-21 00:00:00+05:30,193.05,193.5,184.25,185.8,57614739
2020-09-18 00:00:00+05:30,196.0,197.2,189.7,192.6,55286449
2020-09-17 00:00:00+05:30,197.0,198.0,195.0,195.45,41226058
2020-09-16 00:00:00+05:30,199.85,200.05,196.25,198.2,52407160
2020-09-15 00:00:00+05:30,199.9,201.0,197.1,200.15,51762796
2020-09-14 00:00:00+05:30,205.9,206.2,197.35,198.5,63606706
2020-09-11 00:00:00+05:30,198.55,203.85,197.0,202.7,48488142
2020-09-10 00:00:00+05:30,197.7,201.45,195.2,198.15,67790247
2020-09-09 00:00:00+05:30,201.1,201.4,192.5,194.85,72716962
2020-09-08 00:00:00+05:30,207.9,208.5,202.9,204.05,34147081
2020-09-07 00:00:00+05:30,207.5,209.65,205.4,207.9,35687677
2020-09-04 00:00:00+05:30,210.0,212.3,205.9,206.6,54435819
2020-09-03 00:00:00+05:30,217.5,218.25,212.3,213.15,38595597
2020-09-02 00:00:00+05:30,218.25,219.0,212.3,216.25,47608719
2020-09-01 00:00:00+05:30,213.1,218.9,211.2,218.1,75048317
2020-08-31 00:00:00+05:30,231.55,231.55,210.35,212.0,119990567
2020-08-28 00:00:00+05:30,217.0,225.9,216.8,224.85,95983850
2020-08-27 00:00:00+05:30,210.5,216.5,210.5,215.65,80999489
2020-08-26 00:00:00+05:30,208.5,210.35,206.15,209.85,66750983
2020-08-25 00:00:00+05:30,204.0,208.45,202.7,207.95,105397006
2020-08-24 00:00:00+05:30,200.0,202.8,198.6,201.45,53866579
2020-08-21 00:00:00+05:30,199.0,201.5,197.65,198.4,68047789
2020-08-20 00:00:00+05:30,194.0,196.35,193.25,194.75,37505379
2020-08-19 00:00:00+05:30,196.4,200.3,195.9,197.05,59302164
2020-08-18 00:00:00+05:30,193.8,195.75,191.7,195.1,46295650
2020-08-17 00:00:00+05:30,198.45,198.65,191.5,193.1,54788249
2020-08-14 00:00:00+05:30,203.0,204.0,194.6,196.5,56176117
2020-08-13 00:00:00+05:30,205.5,207.3,200.75,201.9,70443500
2020-08-12 00:00:00+05:30,196.0,204.25,194.6,203.3,157820882
2020-08-11 00:00:00+05:30,195.0,196.8,193.75,195.05,43892064
2020-08-10 00:00:00+05:30,191.85,195.5,191.7,193.8,48785067
2020-08-07 00:00:00+05:30,191.45,192.1,189.55,190.65,44822757
2020-08-06 00:00:00+05:30,192.3,194.5,190.25,190.95,59740299
2020-08-05 00:00:00+05:30,192.75,196.85,191.0,191.45,68888954
2020-08-04 00:00:00+05:30,193.35,193.8,190.5,191.6,43867110
2020-08-03 00:00:00+05:30,192.0,194.6,190.05,192.25,72457670
2020-07-31 00:00:00+05:30,188.0,194.85,186.7,191.45,145903102
2020-07-30 00:00:00+05:30,192.5,193.5,186.05,186.55,48478733
2020-07-29 00:00:00+05:30,187.6,195.25,187.0,191.2,73766851
2020-07-28 00:00:00+05:30,188.0,190.5,185.75,189.45,51490418
2020-07-27 00:00:00+05:30,193.0,193.2,186.5,187.15,50714366
2020-07-24 00:00:00+05:30,195.7,196.3,190.65,191.95,65266228
2020-07-23 00:00:00+05:30,192.4,199.1,191.15,198.25,70802269
2020-07-22 00:00:00+05:30,195.7,196.75,190.1,192.0,62276770
2020-07-21 00:00:00+05:30,192.45,196.2,191.5,194.4,59286092
2020-07-20 00:00:00+05:30,190.0,193.25,188.75,190.75,45680606
2020-07-17 00:00:00+05:30,186.8,189.5,185.0,188.2,47035751
2020-07-16 00:00:00+05:30,185.0,186.95,181.65,186.25,46549518
2020-07-15 00:00:00+05:30,187.95,189.95,183.0,183.8,58528072
2020-07-14 00:00:00+05:30,192.3,192.3,184.6,186.05,62243325
2020-07-13 00:00:00+05:30,198.8,199.8,191.6,192.7,61952344
2020-07-10 00:00:00+05:30,198.0,202.5,194.8,195.6,111410003
2020-07-09 00:00:00+05:30,192.8,201.0,192.55,199.1,89540860
2020-07-08 00:00:00+05:30,188.9,197.45,188.4,191.9,143083196
2020-07-07 00:00:00+05:30,187.0,189.2,184.05,188.6,55124984
2020-07-06 00:00:00+05:30,186.6,189.85,186.15,188.05,43789749
2020-07-03 00:00:00+05:30,186.65,186.85,183.4,184.7,38050996
2020-07-02 00:00:00+05:30,185.65,188.0,184.0,185.45,52127613
2020-07-01 00:00:00+05:30,179.45,185.4,178.6,184.8,54015536
2020-06-30 00:00:00+05:30,181.1,182.9,177.25,178.45,43616291
2020-06-29 00:00:00+05:30,183.0,183.1,178.5,179.25,50967079
2020-06-26 00:00:00+05:30,188.0,188.6,183.8,184.6,49178705
2020-06-25 00:00:00+05:30,182.2,186.8,180.4,185.25,73626947
2020-06-24 00:00:00+05:30,194.8,194.9,183.9,184.6,74670206
2020-06-23 00:00:00+05:30,189.6,193.1,187.85,192.45,65487726
2020-06-22 00:00:00+05:30,185.0,191.75,184.25,187.7,80024673
2020-06-19 00:00:00+05:30,180.3,184.95,179.5,184.5,76897890
2020-06-18 00:00:00+05:30,172.4,180.65,171.1,179.65,58262367
2020-06-17 00:00:00+05:30,171.0,176.2,169.25,172.95,73867145
2020-06-16 00:00:00+05:30,178.0,178.95,169.4,172.9,63929925
2020-06-15 00:00:00+05:30,177.85,177.85,172.0,173.7,63617286
2020-06-12 00:00:00+05:30,170.0,180.0,169.8,179.15,92761694
2020-06-11 00:00:00+05:30,188.0,190.4,176.35,177.15,91729798
2020-06-10 00:00:00+05:30,184.55,189.0,183.8,187.7,67335901
2020-06-09 00:00:00+05:30,187.7,191.0,183.35,184.45,96656234
2020-06-08 00:00:00+05:30,197.0,197.5,185.8,186.8,151750421
2020-06-05 00:00:00+05:30,176.55,189.8,176.0,187.8,201325176
2020-06-04 00:00:00+05:30,174.9,177.65,171.5,174.05,83495015
2020-06-03 00:00:00+05:30,172.5,179.9,172.0,174.9,113173574
2020-06-02 00:00:00+05:30,169.9,171.3,167.2,170.25,70422258
2020-06-01 00:00:00+05:30,164.0,171.4,163.35,170.05,92742124
2020-05-29 00:00:00+05:30,156.1,161.9,155.2,161.3,58368035
2020-05-28 00:00:00+05:30,159.45,162.4,156.7,158.2,76970390
2020-05-27 00:00:00+05:30,151.95,160.8,150.8,158.6,88206678
2020-05-26 00:00:00+05:30,152.4,153.2,150.2,151.4,48281208
2020-05-22 00:00:00+05:30,152.0,155.6,149.45,150.85,87069955
2020-05-21 00:00:00+05:30,153.65,156.15,151.5,151.95,61150189
2020-05-20 00:00:00+05:30,153.0,155.25,151.15,153.4,66178068
2020-05-19 00:00:00+05:30,157.5,157.85,152.4,152.8,71522983
2020-05-18 00:00:00+05:30,166.4,166.4,155.0,155.3,77350889
2020-05-15 00:00:00+05:30,167.95,168.25,164.7,166.4,35498484
2020-05-14 00:00:00+05:30,170.95,171.75,167.5,167.95,48137099
2020-05-13 00:00:00+05:30,178.55,178.55,170.5,174.1,81721884
2020-05-12 00:00:00+05:30,164.2,168.5,160.85,166.9,70752913
2020-05-11 00:00:00+05:30,167.95,168.9,165.0,165.45,54594499
2020-05-08 00:00:00+05:30,172.45,173.8,166.1,166.65,55935527
2020-05-07 00:00:00+05:30,170.85,172.55,168.8,170.75,42944139
2020-05-06 00:00:00+05:30,171.15,173.3,166.55,171.1,73156881
2020-05-05 00:00:00+05:30,181.0,181.25,168.8,170.4,91050629
2020-05-04 00:00:00+05:30,182.45,183.5,178.0,178.85,58122608
2020-04-30 00:00:00+05:30,193.5,195.9,189.7,190.5,63069460
2020-04-29 00:00:00+05:30,185.0,191.8,183.5,190.1,57470639
2020-04-28 00:00:00+05:30,182.0,185.35,181.2,184.3,49590249
2020-04-27 00:00:00+05:30,183.5,183.5,180.5,180.9,43003001
2020-04-24 00:00:00+05:30,184.0,184.0,179.0,179.75,65146846
2020-04-23 00:00:00+05:30,187.75,189.9,185.15,186.7,50957437
2020-04-22 00:00:00+05:30,185.5,189.5,181.35,188.7,61503792
2020-04-21 00:00:00+05:30,188.0,188.2,183.0,184.75,53043573
2020-04-20 00:00:00+05:30,194.0,197.35,190.05,192.5,81961666
2020-04-17 00:00:00+05:30,196.0,198.0,186.3,193.25,89858053
2020-04-16 00:00:00+05:30,182.0,189.9,180.25,188.5,61165997
2020-04-15 00:00:00+05:30,187.0,191.95,180.15,182.35,72190294
2020-04-13 00:00:00+05:30,186.8,188.7,183.1,183.5,51847574
2020-04-09 00:00:00+05:30,188.0,190.0,183.6,187.75,62417301
2020-04-08 00:00:00+05:30,182.9,194.4,180.45,183.0,80436673
2020-04-07 00:00:00+05:30,184.4,187.3,177.6,186.4,72133717
2020-04-03 00:00:00+05:30,187.55,188.2,175.0,175.5,64455937
2020-04-01 00:00:00+05:30,194.0,194.5,185.25,186.55,52954482
2020-03-31 00:00:00+05:30,192.0,198.5,188.05,196.85,59543906
2020-03-30 00:00:00+05:30,190.0,195.0,186.25,186.9,60083237
2020-03-27 00:00:00+05:30,202.0,211.9,195.0,195.95,114746995
2020-03-26 00:00:00+05:30,191.55,201.0,185.1,192.75,107260674
2020-03-25 00:00:00+05:30,178.0,195.25,176.45,189.9,71568237
2020-03-24 00:00:00+05:30,190.95,191.95,173.55,183.2,67492010
2020-03-23 00:00:00+05:30,190.0,199.5,180.25,181.6,61751758
2020-03-20 00:00:00+05:30,205.55,215.7,200.0,209.85,77393021
2020-03-19 00:00:00+05:30,202.95,219.75,198.15,203.65,93535977
2020-03-18 00:00:00+05:30,221.0,223.15,200.1,215.2,101405421
2020-03-17 00:00:00+05:30,227.2,229.9,212.05,215.15,65414721
2020-03-16 00:00:00+05:30,227.9,231.4,220.6,223.35,75584607
2020-03-13 00:00:00+05:30,200.0,248.8,184.65,242.0,155703140
2020-03-12 00:00:00+05:30,231.9,231.9,208.6,212.6,99770256
2020-03-11 00:00:00+05:30,253.0,258.5,243.1,245.1,90847179
2020-03-09 00:00:00+05:30,260.05,262.75,251.15,253.45,101294751
2020-03-06 00:00:00+05:30,268.0,274.4,253.95,270.5,106043172
2020-03-05 00:00:00+05:30,290.9,298.4,270.0,288.5,149245973
2020-03-04 00:00:00+05:30,291.8,293.0,275.1,285.3,73675736
2020-03-03 00:00:00+05:30,293.0,294.4,285.3,289.85,61949382
2020-03-02 00:00:00+05:30,311.0,312.0,284.05,287.4,66711413
2020-02-28 00:00:00+05:30,312.0,314.65,301.1,303.0,59705346
2020-02-27 00:00:00+05:30,328.0,330.0,318.0,321.95,47010040
2020-02-26 00:00:00+05:30,324.85,330.8,324.2,328.2,43915281
2020-02-25 00:00:00+05:30,325.9,328.15,322.2,326.8,39050709
2020-02-24 00:00:00+05:30,325.75,331.3,321.85,322.95,45273936
2020-02-20 00:00:00+05:30,319.35,329.2,318.75,327.65,40150409
2020-02-19 00:00:00+05:30,322.3,324.0,317.25,320.35,39846727
2020-02-18 00:00:00+05:30,315.4,319.2,309.4,317.55,38588583
2020-02-17 00:00:00+05:30,320.95,321.15,311.65,314.2,36950692
2020-02-14 00:00:00+05:30,328.1,331.9,318.55,319.4,48205947
2020-02-13 00:00:00+05:30,322.0,330.95,322.0,327.45,62516057
2020-02-12 00:00:00+05:30,329.9,329.9,319.25,320.2,38930849
2020-02-11 00:00:00+05:30,321.05,325.8,321.05,324.35,30188757
2020-02-10 00:00:00+05:30,319.8,322.8,316.5,318.5,24816396
2020-02-07 00:00:00+05:30,321.5,325.0,318.4,320.55,37126803
2020-02-06 00:00:00+05:30,311.2,323.5,310.1,321.95,57757656
2020-02-05 00:00:00+05:30,306.9,313.65,304.6,311.0,35014841
2020-02-04 00:00:00+05:30,302.9,307.55,297.1,306.25,51141567
2020-02-03 00:00:00+05:30,303.0,306.85,295.35,298.1,56060158
2020-02-01 00:00:00+05:30,317.95,322.65,296.3,302.6,61841736
2020-01-31 00:00:00+05:30,313.7,321.7,308.6,318.45,92656638
2020-01-30 00:00:00+05:30,316.75,316.75,305.65,310.7,35802330
2020-01-29 00:00:00+05:30,317.85,319.7,315.55,316.45,23914114
2020-01-28 00:00:00+05:30,317.95,320.0,311.05,315.1,26488426
2020-01-27 00:00:00+05:30,320.9,322.0,315.8,316.2,23309355
2020-01-24 00:00:00+05:30,323.5,327.3,321.15,324.05,22706879
2020-01-23 00:00:00+05:30,316.0,324.8,314.15,323.2,33293610
2020-01-22 00:00:00+05:30,317.0,317.0,313.7,316.15,24994911
2020-01-21 00:00:00+05:30,313.8,316.95,312.0,313.7,30591772
2020-01-20 00:00:00+05:30,321.0,321.45,313.4,314.0,30682902
2020-01-17 00:00:00+05:30,313.0,323.5,310.1,318.0,58396326
2020-01-16 00:00:00+05:30,324.0,326.9,322.35,323.3,26653623
2020-01-15 00:00:00+05:30,329.0,329.2,322.35,324.25,32625740
2020-01-14 00:00:00+05:30,329.8,331.7,326.5,328.0,26296117
2020-01-13 00:00:00+05:30,334.0,335.45,329.05,330.75,23615129
2020-01-10 00:00:00+05:30,331.0,337.95,328.1,332.25,42377838
2020-01-09 00:00:00+05:30,326.9,331.4,325.0,330.2,40348407
2020-01-08 00:00:00+05:30,312.1,321.5,311.0,319.8,44527485
2020-01-07 00:00:00+05:30,324.45,327.0,315.4,318.4,50966826
2020-01-06 00:00:00+05:30,331.7,331.7,317.7,319.0,35645325
2020-01-03 00:00:00+05:30,337.95,337.95,332.0,333.7,21853208
2020-01-02 00:00:00+05:30,334.5,339.85,333.35,339.3,20324236
2020-01-01 00:00:00+05:30,334.7,335.95,332.15,334.45,17379320
2019-12-31 00:00:00+05:30,334.4,336.35,332.55,333.75,23801635
2019-12-30 00:00:00+05:30,337.75,337.85,332.5,334.4,22775554
2019-12-27 00:00:00+05:30,333.4,338.35,333.0,337.25,33477173
2019-12-26 00:00:00+05:30,333.0,333.45,328.1,329.85,24616942
2019-12-24 00:00:00+05:30,333.2,334.2,329.2,331.45,21747782
2019-12-23 00:00:00+05:30,335.7,338.85,330.35,332.4,30150335
2019-12-20 00:00:00+05:30,330.35,339.5,330.35,337.85,51839714
2019-12-19 00:00:00+05:30,327.35,329.6,324.5,328.15,27516289
2019-12-18 00:00:00+05:30,335.0,335.55,325.8,326.95,26449075
2019-12-17 00:00:00+05:30,333.25,335.75,330.65,332.9,26734601
2019-12-16 00:00:00+05:30,335.95,337.25,330.8,331.85,35027613
2019-12-13 00:00:00+05:30,325.2,333.45,325.0,332.55,40955226
2019-12-12 00:00:00+05:30,314.0,322.95,313.55,321.85,37804216
2019-12-11 00:00:00+05:30,311.2,315.75,308.0,312.8,52557951
2019-12-10 00:00:00+05:30,317.2,322.65,312.25,313.4,52155809
2019-12-09 00:00:00+05:30,318.95,327.65,314.75,316.7,52435239
2019-12-06 00:00:00+05:30,336.7,337.65,318.0,320.0,47027528
2019-12-05 00:00:00+05:30,343.0,344.6,335.15,336.2,30429507
2019-12-04 00:00:00+05:30,334.1,342.95,331.85,341.85,26789483
2019-12-03 00:00:00+05:30,341.0,342.95,333.35,336.25,26482178
2019-12-02 00:00:00+05:30,343.9,344.35,336.2,338.5,20648850
2019-11-29 00:00:00+05:30,348.85,348.85,340.6,341.85,23081823
2019-11-28 00:00:00+05:30,346.85,351.0,344.5,349.3,42538227
2019-11-27 00:00:00+05:30,335.95,345.55,334.05,343.55,33971305
